,,temp_daily_max,pressure_daily_max,humidity_daily_max,wind_speed_daily_max,rain_1h_daily_max,rain_3h_daily_max,snow_3h_daily_max,clouds_all_daily_max
2015-09-12,Seville,305.48,1015,88,6,0.0,0.0,0.0,32
2015-09-12,Valencia,299.41,1015,88,5,0.3,0.0,0.0,75
2015-09-13,Barcelona,299.65,1013,88,7,3.0,0.0,0.0,40
2015-09-13,Bilbao,295.44,1011,100,5,0.3,0.0,0.0,80
2015-09-13,Madrid,292.06,1013,52,9,0.0,0.0,0.0,75
2015-09-13,Seville,304.14,1016,82,8,0.0,0.0,0.0,20
2015-09-13,Valencia,303.92,1013,94,7,0.0,0.0,0.0,40
2015-09-14,Barcelona,298.85,1013,94,7,0.0,0.0,0.0,20
2015-09-14,Bilbao,294.19,1015,82,7,0.9,0.0,0.0,75
2015-09-14,Madrid,291.43,1016,82,8,0.0,0.0,0.0,75
2015-09-14,Seville,304.74,1017,77,7,0.0,0.0,0.0,75
2015-09-14,Valencia,301.48,1013,73,7,0.0,0.0,0.0,20
2015-09-15,Barcelona,297.5,1014,88,5,0.0,0.0,0.0,40
2015-09-15,Bilbao,293.84,1013,93,8,0.9,0.0,0.0,75
2015-09-15,Madrid,288.84,1014,67,7,0.3,0.0,0.0,75
2015-09-15,Seville,302.98,1015,88,7,0.0,0.0,0.0,75
2015-09-15,Valencia,301.3,1012,78,6,0.0,0.0,0.0,20
2015-09-16,Barcelona,299.79,1006,88,10,0.0,0.0,0.0,40
2015-09-16,Bilbao,297.76,1001,82,10,0.9,0.0,0.0,90
2015-09-16,Madrid,290.02,1009,100,13,3.0,0.0,0.0,75
2015-09-16,Seville,302.18,1012,100,11,0.3,0.0,0.0,92
2015-09-16,Valencia,302.88,1007,47,10,0.0,0.0,0.0,20
2015-09-17,Barcelona,299.65,1014,88,8,0.3,0.0,0.0,40
2015-09-17,Bilbao,292.46,1018,87,6,0.9,0.0,0.0,75
2015-09-17,Madrid,288.5,1017,87,7,0.0,0.0,0.0,75
2015-09-17,Seville,301.92,1016,100,3,0.3,0.0,0.0,90
2015-09-17,Valencia,300.07,1014,60,14,0.0,0.0,0.0,20
2015-09-18,Barcelona,296.79,1022,72,5,0.0,0.0,0.0,75
2015-09-18,Bilbao,295.86,1025,100,4,0.3,0.0,0.0,90
2015-09-18,Madrid,297.42,1022,87,3,0.0,0.0,0.0,0
2015-09-18,Seville,305.59,1017,94,7,0.0,0.0,0.0,0
2015-09-18,Valencia,297.32,1021,56,5,0.0,0.0,0.0,75
2015-09-19,Barcelona,297.37,1023,87,7,0.0,0.0,0.0,75
2015-09-19,Bilbao,298.13,1027,100,4,0.0,0.0,0.0,75
2015-09-19,Madrid,299.37,1026,76,2,0.0,0.0,0.0,0
2015-09-19,Seville,306.62,1019,82,6,0.0,0.0,0.0,0
2015-09-19,Valencia,299.32,1024,72,4,0.0,0.0,0.0,40
2015-09-20,Barcelona,297.57,1023,82,5,0.0,0.0,0.0,75
2015-09-20,Bilbao,300.71,1027,100,3,0.0,0.0,0.0,40
2015-09-20,Madrid,301.81,1024,76,3,0.0,0.0,0.0,0
2015-09-20,Seville,307.36,1021,84,5,0.0,0.0,0.0,0
2015-09-20,Valencia,301.65,1023,87,5,0.0,0.0,0.0,20
2015-09-21,Barcelona,297.74,1020,88,4,0.0,0.0,0.0,75
2015-09-21,Bilbao,299.43,1022,100,4,0.0,0.0,0.0,75
2015-09-21,Madrid,302.42,1021,66,5,0.0,0.0,0.0,0
2015-09-21,Seville,308.13,1019,77,5,0.0,0.0,0.0,0
2015-09-21,Valencia,302.42,1019,82,6,0.0,0.0,0.0,20
2015-09-22,Barcelona,297.47,1014,88,7,0.0,0.0,0.0,75
2015-09-22,Bilbao,292.17,1019,93,8,0.9,0.0,0.0,90
2015-09-22,Madrid,303.15,1017,62,7,0.0,0.0,0.0,0
2015-09-22,Seville,306.52,1018,83,8,0.0,0.0,0.0,0
2015-09-22,Valencia,301.06,1014,88,5,0.0,0.0,0.0,20
2015-09-23,Barcelona,295.48,1017,82,7,0.9,0.0,0.0,75
2015-09-23,Bilbao,289.33,1022,100,4,0.9,0.0,0.0,75
2015-09-23,Madrid,297.42,1019,58,6,0.0,0.0,0.0,0
2015-09-23,Seville,304.58,1016,87,7,0.0,0.0,0.0,8
2015-09-23,Valencia,300.84,1017,93,6,0.0,0.0,0.0,75
2015-09-24,Barcelona,296.13,1019,88,7,0.9,0.0,0.0,75
2015-09-24,Bilbao,299.14,1022,100,3,0.3,0.0,0.0,75
2015-09-24,Madrid,302.11,1021,76,5,0.0,0.0,0.0,0
2015-09-24,Seville,303.62,1019,93,5,0.0,0.0,0.0,20
2015-09-24,Valencia,299.2,1019,72,4,0.0,0.0,0.0,20
2015-09-25,Barcelona,296.46,1018,88,4,0.0,0.0,0.0,75
2015-09-25,Bilbao,298.25,1023,100,4,0.0,0.0,0.0,90
2015-09-25,Madrid,303.15,1021,69,4,0.0,0.0,0.0,20
2015-09-25,Seville,303.62,1019,93,6,0.0,0.0,0.0,90
2015-09-25,Valencia,301.18,1019,87,5,0.0,0.0,0.0,20
2015-09-26,Barcelona,296.07,1019,88,4,12.0,0.0,0.0,75
2015-09-26,Bilbao,298.17,1021,100,3,0.3,0.0,0.0,90
2015-09-26,Madrid,302.11,1019,50,6,0.0,0.0,0.0,20
2015-09-26,Seville,304.62,1017,93,4,0.0,0.0,0.0,20
2015-09-26,Valencia,298.45,1018,87,4,0.3,0.0,0.0,20
2015-09-27,Barcelona,296.29,1022,88,3,12.0,0.0,0.0,75
2015-09-27,Bilbao,297.25,1025,100,4,0.3,0.0,0.0,75
2015-09-27,Madrid,300.68,1020,58,6,0.3,0.0,0.0,40
2015-09-27,Seville,306.52,1017,77,3,0.0,0.0,0.0,0
2015-09-27,Valencia,294.3,1021,93,7,0.9,0.0,0.0,75
2015-09-28,Barcelona,296.7,1023,83,6,0.3,0.0,0.0,40
2015-09-28,Bilbao,299.41,1025,100,4,0.0,0.012,0.0,75
2015-09-28,Madrid,298.46,1023,62,4,0.0,0.0,0.0,20
2015-09-28,Seville,305.75,1017,94,6,0.9,0.0,0.0,40
2015-09-28,Valencia,293.81,1024,93,4,0.0,0.0,0.0,75
2015-09-29,Barcelona,293.49,1021,93,7,0.9,0.0,0.0,75
2015-09-29,Bilbao,295.07,1022,100,4,0.0,0.09,0.0,75
2015-09-29,Madrid,297.11,1021,93,4,0.0,0.0,0.0,40
2015-09-29,Seville,304.58,1017,77,6,0.3,0.0,0.0,40
2015-09-29,Valencia,294.52,1021,88,4,3.0,0.0,0.0,75
2015-09-30,Barcelona,291.23,1019,93,11,0.9,0.0,0.0,75
2015-09-30,Bilbao,298.06,1018,93,4,0.3,0.0,0.0,75
2015-09-30,Madrid,296.38,1020,77,4,0.0,0.0,0.0,75
2015-09-30,Seville,303.65,1019,100,6,0.0,0.0,0.0,48
2015-09-30,Valencia,297.3,1020,93,5,0.9,0.0,0.0,75
2015-10-01,Barcelona,293.74,1022,77,4,0.9,0.0,0.0,75
2015-10-01,Bilbao,297.66,1022,100,7,0.9,0.0,0.0,75
2015-10-01,Madrid,298.84,1024,81,7,0.0,0.0,0.0,20
2015-10-01,Seville,305.09,1022,87,6,0.0,0.0,0.0,20
2015-10-01,Valencia,297.1,1022,93,6,3.0,0.0,0.0,40
2015-10-02,Barcelona,295.19,1021,93,4,0.9,0.0,0.0,75
2015-10-02,Bilbao,289.25,1021,100,2,3.0,0.0,0.0,75
2015-10-02,Madrid,298.15,1021,53,8,0.0,0.0,0.0,75
2015-10-02,Seville,305.35,1020,82,6,0.0,0.0,0.0,0
2015-10-02,Valencia,298.08,1020,93,5,0.0,0.0,0.0,40
2015-10-03,Barcelona,295.01,1017,94,8,12.0,0.0,0.0,75
2015-10-03,Bilbao,295.43,1017,100,2,0.3,0.055,0.0,75
2015-10-03,Madrid,297.42,1017,59,6,0.0,0.0,0.0,40
2015-10-03,Seville,303.09,1018,77,7,0.0,0.0,0.0,20
2015-10-03,Valencia,297.65,1016,93,2,0.0,0.0,0.0,40
2015-10-04,Barcelona,294.59,1020,88,5,0.0,0.0,0.0,75
2015-10-04,Bilbao,295.34,1018,100,7,0.9,0.0,0.0,75
2015-10-04,Madrid,294.68,1020,72,6,0.3,0.0,0.0,90
2015-10-04,Seville,304.0,1020,84,5,0.0,0.0,0.0,40
2015-10-04,Valencia,298.97,1019,93,5,0.0,0.0,0.0,20
2015-10-05,Barcelona,299.61,1017,88,8,0.3,0.0,0.0,20
2015-10-05,Bilbao,299.45,1015,93,7,0.9,0.0,0.0,75
2015-10-05,Madrid,296.69,1020,100,10,0.9,0.0,0.0,75
2015-10-05,Seville,301.47,1022,94,6,0.9,0.0,0.0,75
2015-10-05,Valencia,301.39,1019,88,12,0.0,0.0,0.0,20
2015-10-06,Barcelona,299.79,1012,94,9,0.3,0.0,0.0,20
2015-10-06,Bilbao,294.16,1018,93,11,0.3,0.0,0.0,92
2015-10-06,Madrid,294.3,1018,93,8,0.9,0.0,0.0,75
2015-10-06,Seville,303.29,1019,94,6,0.3,0.0,0.0,92
2015-10-06,Valencia,301.03,1015,68,9,0.0,0.0,0.0,20
2015-10-07,Barcelona,296.8,1018,88,7,0.3,0.0,0.0,75
2015-10-07,Bilbao,292.21,1022,100,5,0.3,0.0,0.0,75
2015-10-07,Madrid,294.01,1020,87,4,0.0,0.0,0.0,75
2015-10-07,Seville,302.09,1019,88,2,0.0,0.0,0.0,48
2015-10-07,Valencia,298.4,1018,68,6,0.0,0.0,0.0,20
2015-10-08,Barcelona,294.25,1018,88,5,0.9,0.0,0.0,75
2015-10-08,Bilbao,292.71,1022,100,3,0.3,0.0,0.0,75
2015-10-08,Madrid,295.04,1018,81,3,0.0,0.0,0.0,40
2015-10-08,Seville,301.93,1016,93,5,0.0,0.0,0.0,20
2015-10-08,Valencia,293.96,1018,93,5,0.3,0.0,0.0,75
2015-10-09,Barcelona,294.07,1017,87,3,0.0,0.0,0.0,75
2015-10-09,Bilbao,294.83,1020,100,4,0.0,0.002,0.0,90
2015-10-09,Madrid,295.42,1017,87,3,0.0,0.0,0.0,20
2015-10-09,Seville,301.16,1016,93,6,0.0,0.0,0.0,56
2015-10-09,Valencia,297.16,1017,93,4,0.9,0.0,0.0,75
2015-10-10,Barcelona,296.19,1014,87,8,0.0,0.0,0.0,20
2015-10-10,Bilbao,299.77,1013,100,4,0.0,0.0,0.0,6
2015-10-10,Madrid,295.71,1014,87,4,0.0,0.0,0.0,75
2015-10-10,Seville,299.71,1013,94,6,0.3,0.0,0.0,92
2015-10-10,Valencia,297.84,1014,93,4,3.0,0.0,0.0,75
2015-10-11,Barcelona,297.06,1009,88,5,0.0,0.0,0.0,75
2015-10-11,Bilbao,295.83,1008,93,2,0.3,0.0,0.0,40
2015-10-11,Madrid,293.46,1010,100,5,0.9,0.0,0.0,90
2015-10-11,Seville,300.22,1010,100,7,0.9,0.0,0.0,92
2015-10-11,Valencia,298.46,1009,93,7,0.0,0.0,0.0,20
2015-10-12,Barcelona,296.02,1011,93,6,0.9,0.0,0.0,75
2015-10-12,Bilbao,291.45,1016,100,3,0.9,0.0,0.0,75
2015-10-12,Madrid,295.35,1013,87,4,0.0,0.0,0.0,75
2015-10-12,Seville,300.41,1013,94,6,0.9,0.0,0.0,75
2015-10-12,Valencia,298.3,1010,78,5,0.0,0.0,0.0,40
2015-10-13,Barcelona,293.7,1013,93,5,3.0,0.0,0.0,75
2015-10-13,Bilbao,289.24,1020,100,6,0.3,0.0,0.0,75
2015-10-13,Madrid,288.15,1016,93,5,0.9,0.0,0.0,90
2015-10-13,Seville,301.15,1013,100,5,0.9,0.0,0.0,75
2015-10-13,Valencia,293.42,1013,93,4,3.0,0.0,0.0,90
2015-10-14,Barcelona,292.38,1013,93,7,0.3,0.0,0.0,75
2015-10-14,Bilbao,287.28,1021,87,5,0.3,0.0,0.0,92
2015-10-14,Madrid,291.81,1017,100,3,0.0,0.0,0.0,20
2015-10-14,Seville,300.91,1014,100,5,0.3,0.0,0.0,92
2015-10-14,Valencia,294.34,1014,93,5,3.0,0.0,0.0,75
2015-10-15,Barcelona,290.95,1016,76,7,0.0,0.0,0.0,20
2015-10-15,Bilbao,290.72,1021,100,4,0.0,0.0,0.0,40
2015-10-15,Madrid,293.7,1016,87,2,0.0,0.0,0.0,0
2015-10-15,Seville,301.99,1015,93,6,0.0,0.0,0.0,92
2015-10-15,Valencia,294.81,1016,93,3,0.0,0.0,0.0,40
2015-10-16,Barcelona,291.53,1018,82,5,12.0,0.0,0.0,75
2015-10-16,Bilbao,289.98,1019,100,4,0.0,0.0,0.0,70
2015-10-16,Madrid,295.04,1018,86,2,0.0,0.0,0.0,0
2015-10-16,Seville,302.18,1014,100,5,0.0,0.0,0.0,90
2015-10-16,Valencia,294.95,1018,87,4,0.0,0.0,0.0,75
2015-10-17,Barcelona,291.92,1018,93,4,0.3,0.0,0.0,75
2015-10-17,Bilbao,293.73,1016,97,4,0.0,0.0,0.0,24
2015-10-17,Madrid,295.78,1015,100,3,0.9,0.0,0.0,75
2015-10-17,Seville,299.41,1090,93,7,0.9,0.0,0.0,75
2015-10-17,Valencia,294.71,1016,88,4,0.0,0.0,0.0,75
2015-10-18,Barcelona,294.15,1015,93,3,0.0,0.0,0.0,75
2015-10-18,Bilbao,293.5435,1013,100,4,0.3,0.0,0.0,90
2015-10-18,Madrid,292.15,1014,100,3,0.9,0.0,0.0,75
2015-10-18,Seville,300.57,1012,100,8,3.0,0.0,0.0,75
2015-10-18,Valencia,297.15,1015,93,4,0.0,0.0,0.0,75
2015-10-19,Barcelona,293.15,1013,93,7,0.0,0.0,0.0,75
2015-10-19,Bilbao,289.6,1016,100,3,0.9,0.0,0.0,75
2015-10-19,Madrid,293.73,1013,100,4,0.9,0.0,0.0,75
2015-10-19,Seville,298.49,1015,93,6,3.0,0.0,0.0,92
2015-10-19,Valencia,295.15,1013,88,4,0.3,0.0,0.0,90
2015-10-20,Barcelona,291.22,1016,88,4,0.3,0.0,0.0,90
2015-10-20,Bilbao,287.3845,1026,100,5,0.9,0.0,0.0,92
2015-10-20,Madrid,293.15,1019,100,6,0.0,0.0,0.0,40
2015-10-20,Seville,299.21,1014,93,4,0.9,0.0,0.0,92
2015-10-20,Valencia,293.15,1017,93,4,0.9,0.0,0.0,90
2015-10-21,Barcelona,292.12,1018,93,7,0.3,0.0,0.0,90
2015-10-21,Bilbao,288.84,1025,95,3,0.9,0.0,0.0,83
2015-10-21,Madrid,291.81,1020,93,2,0.0,0.0,0.0,0
2015-10-21,Seville,300.8,1018,100,5,0.0,0.0,0.0,20
2015-10-21,Valencia,292.86,1019,93,4,0.3,0.0,0.0,90
2015-10-22,Barcelona,293.72,1019,77,6,0.0,0.0,0.0,75
2015-10-22,Bilbao,292.14,1026,100,4,0.0,0.03,0.0,75
2015-10-22,Madrid,293.46,1023,93,3,0.0,0.0,0.0,0
2015-10-22,Seville,301.61,1022,93,3,0.0,0.0,0.0,40
2015-10-22,Valencia,294.47,1021,93,3,0.0,0.0,0.0,20
2015-10-23,Barcelona,293.15,1021,77,6,0.0,0.0,0.0,20
2015-10-23,Bilbao,293.42,1026,100,3,0.0,0.01,0.0,90
2015-10-23,Madrid,293.15,1023,93,3,0.0,0.0,0.0,0
2015-10-23,Seville,300.59,1021,93,2,0.0,0.0,0.0,0
2015-10-23,Valencia,296.15,1022,93,3,0.0,0.0,0.0,0
2015-10-24,Barcelona,293.15,1021,88,4,0.0,0.0,0.0,20
2015-10-24,Bilbao,290.8166875,1022,92,1,0.0,0.055,0.0,88
2015-10-24,Madrid,294.15,1020,93,2,0.0,0.0,0.0,0
2015-10-24,Seville,299.12,1019,88,1,0.0,0.0,0.0,76
2015-10-24,Valencia,294.15,1021,93,3,0.0,0.0,0.0,75
2015-10-25,Barcelona,293.15,1023,93,4,0.0,0.0,0.0,92
2015-10-25,Bilbao,289.88734375,1024,99,1,0.3,0.055,0.0,92
2015-10-25,Madrid,294.15,1022,93,4,0.0,0.0,0.0,75
2015-10-25,Seville,301.02,1019,93,4,0.3,0.0,0.0,92
2015-10-25,Valencia,294.15,1022,93,5,0.0,0.0,0.0,75
2015-10-26,Barcelona,293.15,1019,93,5,0.9,0.0,0.0,75
2015-10-26,Bilbao,292.88165625,1015,90,2,0.3,0.0,0.0,81
2015-10-26,Madrid,291.15,1018,93,4,0.9,0.0,0.0,75
2015-10-26,Seville,300.26,1016,100,6,0.9,0.0,0.0,75
2015-10-26,Valencia,293.15,1019,100,2,0.3,0.0,0.0,90
2015-10-27,Barcelona,293.15,1015,100,3,0.3,0.0,0.0,75
2015-10-27,Bilbao,289.4735,1011,97,3,3.0,0.0,0.0,92
2015-10-27,Madrid,289.15,1015,93,8,0.9,0.0,0.0,75
2015-10-27,Seville,300.16,1018,93,5,3.0,0.0,0.0,75
2015-10-27,Valencia,296.15,1014,100,5,0.0,0.0,0.0,75
2015-10-28,Barcelona,294.15,1017,93,9,0.9,0.0,0.0,75
2015-10-28,Bilbao,290.93,1016,82,7,0.3,0.0,0.0,46
2015-10-28,Madrid,289.15,1019,93,7,0.3,0.0,0.0,75
2015-10-28,Seville,298.07,1021,93,3,0.3,0.0,0.0,40
2015-10-28,Valencia,296.15,1019,87,9,0.0,0.0,0.0,54
2015-10-29,Barcelona,294.15,1019,76,5,0.0,0.0,0.0,20
2015-10-29,Bilbao,294.37,1017,82,5,0.0,0.005,0.0,75
2015-10-29,Madrid,289.64,1022,88,5,0.0,0.0,0.0,75
2015-10-29,Seville,299.32,1022,100,3,0.0,0.0,0.0,20
2015-10-29,Valencia,298.15,1020,79,5,0.0,0.0,0.0,20
2015-10-30,Barcelona,294.15,1022,88,5,0.0,0.0,0.0,75
2015-10-30,Bilbao,295.37,1018,87,7,0.0,0.0,0.0,75
2015-10-30,Madrid,295.15,1021,100,3,0.0,0.0,0.0,20
2015-10-30,Seville,300.28,1018,96,2,0.0,0.0,0.0,6
2015-10-30,Valencia,295.15,1021,93,4,0.0,0.0,0.0,75
2015-10-31,Barcelona,293.15,1024,93,6,0.0,0.005,0.0,40
2015-10-31,Bilbao,294.93,1022,84,6,0.0,0.0,0.0,20
2015-10-31,Madrid,293.15,1022,93,3,0.0,0.0,0.0,75
2015-10-31,Seville,299.35,1019,93,7,0.9,0.0,0.0,66
2015-10-31,Valencia,294.15,1023,93,4,0.3,0.0,0.0,90
2015-11-01,Barcelona,293.15,1027,77,10,0.0,0.002,0.0,75
2015-11-01,Bilbao,293.36,1024,100,8,0.0,0.0,0.0,20
2015-11-01,Madrid,292.66,1023,88,6,0.0,0.065,0.0,75
2015-11-01,Seville,298.32,1019,93,7,0.9,0.0,0.0,40
2015-11-01,Valencia,294.15,1024,93,7,0.9,0.058,0.0,83
2015-11-02,Barcelona,293.15,1024,93,10,0.9,0.0,0.0,83
2015-11-02,Bilbao,290.37,1019,81,8,0.9,0.0,0.0,90
2015-11-02,Madrid,288.64,1016,93,6,3.0,0.0,0.0,81
2015-11-02,Seville,294.12,1014,95,7,3.0,0.0,0.0,83
2015-11-02,Valencia,292.15,1019,100,10,12.0,0.0,0.0,92
2015-11-03,Barcelona,293.15,1022,100,7,12.0,0.0,0.0,83
2015-11-03,Bilbao,289.93,1018,93,6,0.9,0.0,0.0,75
2015-11-03,Madrid,287.649,1022,94,4,3.0,0.0,0.0,83
2015-11-03,Seville,296.97,1022,100,9,0.9,0.0,0.0,75
2015-11-03,Valencia,294.15,1022,93,2,0.0,0.035,0.0,75
2015-11-04,Barcelona,293.15,1022,100,6,0.3,0.035,0.0,75
2015-11-04,Bilbao,291.87,1021,100,5,0.3,0.005,0.0,75
2015-11-04,Madrid,288.66,1023,100,2,0.3,0.0,0.0,83
2015-11-04,Seville,297.7,1023,100,5,0.3,0.0,0.0,81
2015-11-04,Valencia,297.15,1023,93,4,0.0,0.0,0.0,32
2015-11-05,Barcelona,292.15,1023,93,3,0.0,0.0,0.0,20
2015-11-05,Bilbao,291.81,1023,93,5,0.3,0.0,0.0,75
2015-11-05,Madrid,290.64,1026,100,3,0.3,0.0,0.0,83
2015-11-05,Seville,298.59,1025,100,3,0.3,0.0,0.0,75
2015-11-05,Valencia,298.15,1023,91,4,0.0,0.0,0.0,20
2015-11-06,Barcelona,293.15,1027,93,4,0.0,0.037,0.0,44
2015-11-06,Bilbao,296.37,1025,100,4,0.0,0.0,0.0,40
2015-11-06,Madrid,294.64,1029,100,2,0.0,0.005,0.0,88
2015-11-06,Seville,299.88,1025,93,6,0.0,0.0,0.0,0
2015-11-06,Valencia,296.15,1027,93,2,0.0,0.0,0.0,20
2015-11-07,Barcelona,290.8185,1029,95,4,0.0,0.02,0.0,90
2015-11-07,Bilbao,295.93,1027,93,4,0.0,0.0,0.0,40
2015-11-07,Madrid,296.66,1029,100,2,0.0,0.0,0.0,12
2015-11-07,Seville,301.26,1024,93,6,0.0,0.0,0.0,0
2015-11-07,Valencia,297.15,1029,100,3,0.0,0.0,0.0,45
2015-11-08,Barcelona,292.15,1031,100,5,0.3,0.0,0.0,90
2015-11-08,Bilbao,295.401,1030,100,6,0.0,0.0,0.0,40
2015-11-08,Madrid,296.15,1031,100,2,0.0,0.0,0.0,0
2015-11-08,Seville,301.61,1028,83,6,0.0,0.0,0.0,0
2015-11-08,Valencia,295.15,1032,100,2,0.3,0.013,0.0,90
2015-11-09,Barcelona,294.15,1033,100,5,0.3,0.0,0.0,32
2015-11-09,Bilbao,293.37,1033,100,2,0.0,0.025,0.0,75
2015-11-09,Madrid,295.15,1034,100,2,0.0,0.0,0.0,0
2015-11-09,Seville,299.61,1031,93,4,0.0,0.0,0.0,0
2015-11-09,Valencia,294.15,1033,100,3,0.3,0.04,0.0,48
2015-11-10,Barcelona,293.15,1030,88,7,0.0,0.0,0.0,20
2015-11-10,Bilbao,291.24,1033,100,4,0.0,0.0,0.0,90
2015-11-10,Madrid,295.15,1032,100,1,0.0,0.0,0.0,0
2015-11-10,Seville,301.32,1029,87,4,0.0,0.0,0.0,0
2015-11-10,Valencia,296.15,1031,100,3,0.0,0.0,0.0,0
2015-11-11,Barcelona,292.15,1027,93,5,0.0,0.0,0.0,40
2015-11-11,Bilbao,290.71,1028,100,1,0.3,0.024,0.0,90
2015-11-11,Madrid,295.15,1028,100,2,0.0,0.0,0.0,0
2015-11-11,Seville,300.36,1026,93,3,0.0,0.0,0.0,0
2015-11-11,Valencia,294.15,1027,100,2,0.0,0.0,0.0,20
2015-11-12,Barcelona,291.15,1027,93,4,0.0,0.0,0.0,90
2015-11-12,Bilbao,288.24,1027,100,4,0.3,0.0,0.0,91
2015-11-12,Madrid,294.66,1027,93,2,0.0,0.0,0.0,0
2015-11-12,Seville,297.24,1025,93,2,0.0,0.0,0.0,0
2015-11-12,Valencia,293.15,1027,96,3,0.0,0.0,0.0,90
2015-11-13,Barcelona,291.15,1031,87,5,0.0,0.037,0.0,83
2015-11-13,Bilbao,288.06,1035,100,2,0.3,0.0,0.0,91
2015-11-13,Madrid,294.15,1031,100,3,0.0,0.0,0.0,0
2015-11-13,Seville,297.43,1029,100,3,0.0,0.0,0.0,20
2015-11-13,Valencia,293.15,1032,93,2,0.0,0.005,0.0,80
2015-11-14,Barcelona,292.15,1032,82,6,0.0,0.0,0.0,20
2015-11-14,Bilbao,292.04,1035,100,2,0.3,0.0,0.0,90
2015-11-14,Madrid,291.15,1034,93,3,0.0,0.0,0.0,0
2015-11-14,Seville,297.87,1030,93,6,0.0,0.005,0.0,20
2015-11-14,Valencia,294.15,1033,93,2,0.0,0.027,0.0,75
2015-11-15,Barcelona,292.15,1028,87,6,0.0,0.0,0.0,20
2015-11-15,Bilbao,291.82,1030,100,1,0.0,0.0,0.0,90
2015-11-15,Madrid,292.15,1030,100,2,0.0,0.0,0.0,0
2015-11-15,Seville,297.48,1027,93,4,0.0,0.0,0.0,10
2015-11-15,Valencia,293.15,1029,95,2,0.0,0.0,0.0,0
2015-11-16,Barcelona,294.15,1022,77,6,0.0,0.0,0.0,26
2015-11-16,Bilbao,290.15,1026,100,2,0.0,0.0,0.0,90
2015-11-16,Madrid,290.64,1026,100,2,0.0,0.0,0.0,64
2015-11-16,Seville,297.23,1025,93,2,0.0,0.005,0.0,0
2015-11-16,Valencia,295.15,1023,95,2,0.0,0.0,0.0,4
2015-11-17,Barcelona,293.15,1025,77,8,0.0,0.0,0.0,0
2015-11-17,Bilbao,289.38,1027,100,2,0.0,0.0,0.0,90
2015-11-17,Madrid,290.73,1028,100,2,0.0,0.0,0.0,48
2015-11-17,Seville,296.98,1026,93,4,0.0,0.005,0.0,0
2015-11-17,Valencia,295.15,1026,100,3,0.0,0.0,0.0,0
2015-11-18,Barcelona,291.843,1027,77,7,0.0,0.0,0.0,20
2015-11-18,Bilbao,292.03,1029,100,3,0.3,0.0,0.0,75
2015-11-18,Madrid,292.64,1029,100,2,0.0,0.0,0.0,12
2015-11-18,Seville,297.23,1028,93,5,0.0,0.0,0.0,0
2015-11-18,Valencia,294.15,1028,93,2,0.0,0.032,0.0,4
2015-11-19,Barcelona,292.15,1028,82,5,0.0,0.0,0.0,0
2015-11-19,Bilbao,292.15,1031,100,2,0.0,0.0,0.0,75
2015-11-19,Madrid,294.15,1032,100,2,0.0,0.0,0.0,4
2015-11-19,Seville,297.3,1030,93,4,0.0,0.065,0.0,22
2015-11-19,Valencia,296.15,1030,95,2,0.0,0.0,0.0,6
2015-11-20,Barcelona,293.15,1028,87,6,0.0,0.0,0.0,20
2015-11-20,Bilbao,289.142,1031,100,5,0.0,0.0,0.0,90
2015-11-20,Madrid,292.13,1032,100,7,0.0,0.0,0.0,12
2015-11-20,Seville,298.54,1031,92,4,0.0,0.0,0.0,0
2015-11-20,Valencia,300.15,1029,93,7,0.0,0.0,0.0,0
2015-11-21,Barcelona,292.15,1013,100,11,0.3,0.0,0.0,56
2015-11-21,Bilbao,287.255,1019,100,10,3.0,0.0,0.0,83
2015-11-21,Madrid,288.19,1024,82,10,0.3,0.09,0.0,75
2015-11-21,Seville,295.86,1026,93,9,0.0,0.055,0.0,75
2015-11-21,Valencia,294.15,1019,55,10,0.0,0.0,0.0,40
2015-11-22,Barcelona,286.15,1013,100,9,0.0,0.0,0.0,40
2015-11-22,Bilbao,281.23,1020,100,6,0.9,0.0,0.0,75
2015-11-22,Madrid,282.15,1019,84,6,0.0,0.0,0.0,75
2015-11-22,Seville,296.15,1019,76,4,0.0,0.0,0.0,40
2015-11-22,Valencia,289.15,1014,65,7,0.0,0.0,0.0,32
2015-11-23,Barcelona,286.15,1022,100,6,0.0,0.0,0.0,40
2015-11-23,Bilbao,279.5735,1027,100,2,3.0,0.002,0.0,90
2015-11-23,Madrid,283.15,1025,93,5,0.0,0.0,0.0,40
2015-11-23,Seville,292.98,1026,93,5,0.3,0.0,0.0,75
2015-11-23,Valencia,286.15,1023,90,5,0.0,0.052,0.0,75
2015-11-24,Barcelona,287.15,1025,64,6,0.0,0.0,0.0,22
2015-11-24,Bilbao,283.8,1028,100,5,3.0,0.0,0.0,83
2015-11-24,Madrid,285.15,1028,86,2,0.0,0.0,0.0,75
2015-11-24,Seville,292.99,1030,74,4,0.3,0.0,0.0,0
2015-11-24,Valencia,288.15,1026,96,5,0.0,0.0,0.0,20
2015-11-25,Barcelona,288.15,1022,100,5,0.0,0.0,0.0,56
2015-11-25,Bilbao,286.06,1024,100,14,3.0,0.0,0.0,81
2015-11-25,Madrid,289.13,1027,80,5,0.0,0.005,0.0,75
2015-11-25,Seville,293.94,1029,86,2,0.0,0.0,0.0,0
2015-11-25,Valencia,294.15,1024,70,7,0.0,0.0,0.0,50
2015-11-26,Barcelona,288.15,1013,93,5,0.0,0.0,0.0,40
